starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 28 11:54:32 2022	1651164872	18	16	34	16
Thu Apr 28 11:54:30 2022	1651164870	15	19	34	19
Thu Apr 28 11:54:34 2022	1651164874	17	17	34	16
Thu Apr 28 11:54:30 2022	1651164870	15	19	34	19
Thu Apr 28 11:54:33 2022	1651164873	18	16	34	16
Thu Apr 28 11:54:30 2022	1651164870	15	19	34	19
Thu Apr 28 11:54:32 2022	1651164872	16	18	34	17
Thu Apr 28 11:54:29 2022	1651164869	15	19	34	19
Thu Apr 28 11:54:30 2022	1651164870	14	20	34	20
Thu Apr 28 11:54:34 2022	1651164874	13	22	34	20
Thu Apr 28 11:54:34 2022	1651164874	16	18	34	18
Thu Apr 28 11:54:33 2022	1651164873	19	15	34	14
Thu Apr 28 11:54:32 2022	1651164872	17	17	34	17
Thu Apr 28 11:54:31 2022	1651164871	17	18	34	17
Thu Apr 28 11:54:34 2022	1651164874	14	21	34	21
Thu Apr 28 11:54:32 2022	1651164872	18	16	34	15
Thu Apr 28 11:54:30 2022	1651164870	15	19	34	19
Thu Apr 28 11:54:33 2022	1651164873	12	22	34	21
Thu Apr 28 11:54:29 2022	1651164869	16	18	34	18
Thu Apr 28 11:54:34 2022	1651164874	17	17	34	16
Thu Apr 28 11:54:31 2022	1651164871	16	18	34	18
Thu Apr 28 11:54:30 2022	1651164870	12	22	34	22
Thu Apr 28 11:54:34 2022	1651164874	16	18	34	18
Thu Apr 28 11:54:34 2022	1651164874	11	23	35	23
Thu Apr 28 11:54:34 2022	1651164874	17	18	35	18
Thu Apr 28 11:54:30 2022	1651164870	18	17	35	16
Thu Apr 28 11:54:31 2022	1651164871	13	22	35	20
Thu Apr 28 11:54:32 2022	1651164872	18	16	35	16
Thu Apr 28 11:54:30 2022	1651164870	14	21	35	20
Thu Apr 28 11:54:30 2022	1651164870	17	18	35	18
Thu Apr 28 11:54:34 2022	1651164874	13	22	35	22
Thu Apr 28 11:54:32 2022	1651164872	19	16	35	14
Thu Apr 28 11:54:31 2022	1651164871	17	18	35	18
Thu Apr 28 11:54:32 2022	1651164872	16	19	35	18
Thu Apr 28 11:54:34 2022	1651164874	12	23	35	23
Thu Apr 28 11:54:32 2022	1651164872	15	20	35	19
Thu Apr 28 11:54:34 2022	1651164874	14	21	35	21
Thu Apr 28 11:54:32 2022	1651164872	18	17	35	16
Thu Apr 28 11:54:30 2022	1651164870	17	18	35	18
Thu Apr 28 11:54:34 2022	1651164874	18	17	35	17
Thu Apr 28 11:54:30 2022	1651164870	14	21	35	21
Thu Apr 28 11:54:34 2022	1651164874	19	16	35	15
Thu Apr 28 11:54:34 2022	1651164874	15	20	35	20
Thu Apr 28 11:54:33 2022	1651164873	14	21	35	21
Thu Apr 28 11:54:34 2022	1651164874	16	19	35	19
Thu Apr 28 11:54:34 2022	1651164874	19	16	35	16
Thu Apr 28 11:54:30 2022	1651164870	17	18	35	18
Thu Apr 28 11:54:34 2022	1651164874	14	21	35	21
Thu Apr 28 11:54:34 2022	1651164874	19	17	35	16
Thu Apr 28 11:54:34 2022	1651164874	14	21	35	21
Thu Apr 28 11:54:34 2022	1651164874	11	24	35	24
Thu Apr 28 11:54:34 2022	1651164874	15	20	35	19
Thu Apr 28 11:54:32 2022	1651164872	11	24	35	24
Thu Apr 28 11:54:31 2022	1651164871	18	17	35	17
Thu Apr 28 11:54:32 2022	1651164872	19	16	35	16
Thu Apr 28 11:54:31 2022	1651164871	11	24	35	23
Thu Apr 28 11:54:30 2022	1651164870	16	20	35	20
Thu Apr 28 11:54:34 2022	1651164874	18	18	35	18
Thu Apr 28 11:54:30 2022	1651164870	15	20	35	20
Thu Apr 28 11:54:33 2022	1651164873	19	16	35	16
Thu Apr 28 11:54:33 2022	1651164873	20	15	35	15
Thu Apr 28 11:54:33 2022	1651164873	20	16	36	15
Thu Apr 28 11:54:30 2022	1651164870	16	20	36	19
Thu Apr 28 11:54:29 2022	1651164869	12	23	36	23
Thu Apr 28 11:54:34 2022	1651164874	14	22	36	20
Thu Apr 28 11:54:33 2022	1651164873	19	17	36	16
Thu Apr 28 11:54:34 2022	1651164874	19	17	36	17
Thu Apr 28 11:54:30 2022	1651164870	19	17	36	16
Thu Apr 28 11:54:32 2022	1651164872	17	19	36	19
Thu Apr 28 11:54:33 2022	1651164873	18	18	36	18
Thu Apr 28 11:54:29 2022	1651164869	18	18	36	18
Thu Apr 28 11:54:32 2022	1651164872	19	17	36	16
Thu Apr 28 11:54:34 2022	1651164874	17	19	36	19
Thu Apr 28 11:54:33 2022	1651164873	16	20	36	18
Thu Apr 28 11:54:30 2022	1651164870	18	18	36	18
Thu Apr 28 11:54:30 2022	1651164870	16	20	36	19
Thu Apr 28 11:54:32 2022	1651164872	16	20	36	19
Thu Apr 28 11:54:31 2022	1651164871	20	17	36	15
Thu Apr 28 11:54:31 2022	1651164871	15	21	36	21
Thu Apr 28 11:54:32 2022	1651164872	19	18	36	18
Thu Apr 28 11:54:31 2022	1651164871	18	19	36	19
Thu Apr 28 11:54:31 2022	1651164871	18	18	36	18
Thu Apr 28 11:54:33 2022	1651164873	19	18	36	18
Thu Apr 28 11:54:34 2022	1651164874	16	21	37	21
Thu Apr 28 11:54:31 2022	1651164871	18	19	37	19
Thu Apr 28 11:54:33 2022	1651164873	21	16	37	14
Thu Apr 28 11:54:30 2022	1651164870	20	16	37	15
Thu Apr 28 11:54:33 2022	1651164873	21	16	37	14
Thu Apr 28 11:54:34 2022	1651164874	19	18	37	18
Thu Apr 28 11:54:34 2022	1651164874	18	19	37	19
Thu Apr 28 11:54:31 2022	1651164871	20	17	37	16
Thu Apr 28 11:54:30 2022	1651164870	13	24	37	23
Thu Apr 28 11:54:31 2022	1651164871	16	20	37	20
Thu Apr 28 11:54:34 2022	1651164874	16	21	37	20
Thu Apr 28 11:54:32 2022	1651164872	18	19	37	18
Thu Apr 28 11:54:34 2022	1651164874	13	24	37	24
Thu Apr 28 11:54:29 2022	1651164869	19	19	37	18
Thu Apr 28 11:54:30 2022	1651164870	11	26	37	26
Thu Apr 28 11:54:34 2022	1651164874	14	23	37	23
Thu Apr 28 11:54:33 2022	1651164873	21	16	37	16
Thu Apr 28 11:54:31 2022	1651164871	14	23	37	23
Thu Apr 28 11:54:31 2022	1651164871	21	16	37	15
Thu Apr 28 11:54:29 2022	1651164869	12	25	37	25
Thu Apr 28 11:54:29 2022	1651164869	18	19	37	18
Thu Apr 28 11:54:29 2022	1651164869	22	16	37	16
Thu Apr 28 11:54:34 2022	1651164874	18	19	37	19
Thu Apr 28 11:54:32 2022	1651164872	17	21	38	21
Thu Apr 28 11:54:34 2022	1651164874	20	18	38	18
Thu Apr 28 11:54:33 2022	1651164873	18	20	38	20
Thu Apr 28 11:54:33 2022	1651164873	23	15	38	15
Thu Apr 28 11:54:34 2022	1651164874	15	23	38	23
Thu Apr 28 11:54:33 2022	1651164873	16	22	38	21
Thu Apr 28 11:54:34 2022	1651164874	22	16	38	16
Thu Apr 28 11:54:31 2022	1651164871	22	16	38	15
Thu Apr 28 11:54:34 2022	1651164874	11	27	38	26
Thu Apr 28 11:54:32 2022	1651164872	14	24	38	24
Thu Apr 28 11:54:33 2022	1651164873	20	18	38	18
Thu Apr 28 11:54:34 2022	1651164874	21	17	38	16
Thu Apr 28 11:54:30 2022	1651164870	20	18	38	18
Thu Apr 28 11:54:33 2022	1651164873	21	18	38	18
Thu Apr 28 11:54:32 2022	1651164872	20	19	39	19
Thu Apr 28 11:54:34 2022	1651164874	23	15	39	15
Thu Apr 28 11:54:31 2022	1651164871	19	20	39	18
Thu Apr 28 11:54:31 2022	1651164871	22	17	39	17
Thu Apr 28 11:54:31 2022	1651164871	24	15	39	15
Thu Apr 28 11:54:34 2022	1651164874	14	25	39	25
Thu Apr 28 11:54:31 2022	1651164871	21	18	39	15
Thu Apr 28 11:54:29 2022	1651164869	20	19	39	19
Thu Apr 28 11:54:33 2022	1651164873	19	20	39	20
Thu Apr 28 11:54:32 2022	1651164872	20	19	39	18
Thu Apr 28 11:54:33 2022	1651164873	21	19	39	18
Thu Apr 28 11:54:34 2022	1651164874	24	16	39	16
Thu Apr 28 11:54:34 2022	1651164874	21	18	39	18
Thu Apr 28 11:54:32 2022	1651164872	17	23	40	22
Thu Apr 28 11:54:29 2022	1651164869	23	17	40	15
Thu Apr 28 11:54:33 2022	1651164873	21	19	40	19
Thu Apr 28 11:54:31 2022	1651164871	22	18	40	17
Thu Apr 28 11:54:30 2022	1651164870	20	20	40	20
Thu Apr 28 11:54:29 2022	1651164869	12	28	40	28
Thu Apr 28 11:54:32 2022	1651164872	22	19	40	18
Thu Apr 28 11:54:33 2022	1651164873	23	17	40	17
Thu Apr 28 11:54:30 2022	1651164870	17	24	41	23
Thu Apr 28 11:54:33 2022	1651164873	22	19	41	18
Thu Apr 28 11:54:32 2022	1651164872	26	15	41	15
Thu Apr 28 11:54:34 2022	1651164874	22	20	41	20
Thu Apr 28 11:54:33 2022	1651164873	23	19	41	18
Thu Apr 28 11:54:31 2022	1651164871	18	24	42	22
Thu Apr 28 11:54:31 2022	1651164871	22	20	42	20
Thu Apr 28 11:54:30 2022	1651164870	25	17	42	16
Thu Apr 28 11:54:33 2022	1651164873	27	15	42	15
Thu Apr 28 11:54:33 2022	1651164873	21	21	42	21
Thu Apr 28 11:54:29 2022	1651164869	12	30	42	30
Thu Apr 28 11:54:31 2022	1651164871	22	20	42	20
Thu Apr 28 11:54:31 2022	1651164871	24	18	42	18
Thu Apr 28 11:54:29 2022	1651164869	23	19	42	19
Thu Apr 28 11:54:34 2022	1651164874	24	19	43	19
Thu Apr 28 11:54:29 2022	1651164869	20	22	43	22
Thu Apr 28 11:54:31 2022	1651164871	23	20	43	19
Thu Apr 28 11:54:34 2022	1651164874	21	22	43	22
Thu Apr 28 11:54:33 2022	1651164873	20	23	43	21
Thu Apr 28 11:54:29 2022	1651164869	23	20	43	20
Thu Apr 28 11:54:34 2022	1651164874	27	16	43	15
Thu Apr 28 11:54:33 2022	1651164873	23	20	44	19
Thu Apr 28 11:54:31 2022	1651164871	22	22	44	21
Thu Apr 28 11:54:33 2022	1651164873	24	20	44	19
Thu Apr 28 11:54:31 2022	1651164871	24	20	44	20
Thu Apr 28 11:54:30 2022	1651164870	25	19	44	19
Thu Apr 28 11:54:34 2022	1651164874	24	20	44	20
Thu Apr 28 11:54:31 2022	1651164871	22	22	44	22
Thu Apr 28 11:54:33 2022	1651164873	20	24	44	24
Thu Apr 28 11:54:29 2022	1651164869	23	22	45	22
Thu Apr 28 11:54:29 2022	1651164869	12	32	45	32
Thu Apr 28 11:54:33 2022	1651164873	24	21	45	21
Thu Apr 28 11:54:33 2022	1651164873	27	18	45	18
Thu Apr 28 11:54:34 2022	1651164874	27	18	45	18
Thu Apr 28 11:54:30 2022	1651164870	26	20	45	19
Thu Apr 28 11:54:30 2022	1651164870	29	17	45	17
Thu Apr 28 11:54:30 2022	1651164870	26	20	46	20
Thu Apr 28 11:54:32 2022	1651164872	24	22	46	20
Thu Apr 28 11:54:31 2022	1651164871	28	18	46	18
Thu Apr 28 11:54:33 2022	1651164873	25	21	46	21
Thu Apr 28 11:54:33 2022	1651164873	29	18	47	18
Thu Apr 28 11:54:34 2022	1651164874	21	26	47	24
Thu Apr 28 11:54:33 2022	1651164873	13	34	47	34
Thu Apr 28 11:54:32 2022	1651164872	25	23	47	21
Thu Apr 28 11:54:33 2022	1651164873	24	24	48	24
Thu Apr 28 11:54:32 2022	1651164872	24	24	48	24
Thu Apr 28 11:54:34 2022	1651164874	27	21	48	21
Thu Apr 28 11:54:30 2022	1651164870	29	20	49	20
Thu Apr 28 11:54:33 2022	1651164873	11	38	49	38
Thu Apr 28 11:54:32 2022	1651164872	32	17	49	15
Thu Apr 28 11:54:29 2022	1651164869	15	35	50	35
Thu Apr 28 11:54:30 2022	1651164870	29	21	50	21
Thu Apr 28 11:54:33 2022	1651164873	25	25	50	25
Thu Apr 28 11:54:33 2022	1651164873	12	39	51	39
Thu Apr 28 11:54:32 2022	1651164872	32	19	51	19
Thu Apr 28 11:54:33 2022	1651164873	13	38	51	38
Thu Apr 28 11:54:33 2022	1651164873	12	39	51	39
Thu Apr 28 11:54:30 2022	1651164870	35	16	52	16
Thu Apr 28 11:54:29 2022	1651164869	12	39	52	39
Thu Apr 28 11:54:29 2022	1651164869	14	38	52	37
Thu Apr 28 11:54:33 2022	1651164873	12	40	52	40
Thu Apr 28 11:54:33 2022	1651164873	12	41	52	41
Thu Apr 28 11:54:32 2022	1651164872	32	21	53	21
Thu Apr 28 11:54:31 2022	1651164871	12	41	54	41
Thu Apr 28 11:54:31 2022	1651164871	13	41	54	41
Thu Apr 28 11:54:33 2022	1651164873	14	40	54	40
Thu Apr 28 11:54:33 2022	1651164873	15	41	55	40
Thu Apr 28 11:54:32 2022	1651164872	37	18	55	17
Thu Apr 28 11:54:30 2022	1651164870	35	20	55	20
Thu Apr 28 11:54:29 2022	1651164869	16	40	56	40
Thu Apr 28 11:54:33 2022	1651164873	12	44	56	44
Thu Apr 28 11:54:31 2022	1651164871	13	44	57	44
Thu Apr 28 11:54:33 2022	1651164873	17	40	57	40
Thu Apr 28 11:54:31 2022	1651164871	14	43	57	42
Thu Apr 28 11:54:33 2022	1651164873	37	20	57	20
Thu Apr 28 11:54:33 2022	1651164873	13	44	57	44
Thu Apr 28 11:54:31 2022	1651164871	15	42	57	42
Thu Apr 28 11:54:33 2022	1651164873	13	44	57	44
Thu Apr 28 11:54:32 2022	1651164872	15	43	58	43
Thu Apr 28 11:54:30 2022	1651164870	35	23	58	22
Thu Apr 28 11:54:29 2022	1651164869	35	23	58	23
Thu Apr 28 11:54:33 2022	1651164873	13	45	58	45
Thu Apr 28 11:54:30 2022	1651164870	19	39	58	39
Thu Apr 28 11:54:33 2022	1651164873	13	45	59	45
Thu Apr 28 11:54:33 2022	1651164873	40	19	59	18
Thu Apr 28 11:54:34 2022	1651164874	15	44	59	43
Thu Apr 28 11:54:32 2022	1651164872	37	22	59	21
Thu Apr 28 11:54:30 2022	1651164870	35	24	59	24
Thu Apr 28 11:54:30 2022	1651164870	13	46	59	46
Thu Apr 28 11:54:31 2022	1651164871	12	48	60	48
Thu Apr 28 11:54:31 2022	1651164871	13	47	60	47
Thu Apr 28 11:54:33 2022	1651164873	14	46	60	46
Thu Apr 28 11:54:33 2022	1651164873	12	48	60	48
Thu Apr 28 11:54:34 2022	1651164874	44	17	60	16
Thu Apr 28 11:54:33 2022	1651164873	45	15	60	15
Thu Apr 28 11:54:30 2022	1651164870	14	46	61	46
Thu Apr 28 11:54:34 2022	1651164874	42	19	61	19
Thu Apr 28 11:54:29 2022	1651164869	11	50	61	50
Thu Apr 28 11:54:30 2022	1651164870	35	26	61	26
Thu Apr 28 11:54:33 2022	1651164873	16	45	61	45
Thu Apr 28 11:54:30 2022	1651164870	18	43	61	43
Thu Apr 28 11:54:30 2022	1651164870	34	27	61	26
Thu Apr 28 11:54:33 2022	1651164873	46	16	61	16
Thu Apr 28 11:54:33 2022	1651164873	45	16	61	16
Thu Apr 28 11:54:33 2022	1651164873	36	25	61	25
Thu Apr 28 11:54:33 2022	1651164873	42	19	62	19
Thu Apr 28 11:54:29 2022	1651164869	42	20	62	20
Thu Apr 28 11:54:32 2022	1651164872	15	46	62	46
Thu Apr 28 11:54:34 2022	1651164874	13	49	62	49
Thu Apr 28 11:54:34 2022	1651164874	38	23	62	23
Thu Apr 28 11:54:32 2022	1651164872	37	25	62	25
Thu Apr 28 11:54:33 2022	1651164873	14	48	62	48
Thu Apr 28 11:54:31 2022	1651164871	43	19	62	19
Thu Apr 28 11:54:30 2022	1651164870	37	25	62	25
Thu Apr 28 11:54:33 2022	1651164873	44	18	62	18
Thu Apr 28 11:54:29 2022	1651164869	42	21	62	19
Thu Apr 28 11:54:31 2022	1651164871	40	22	62	22
Thu Apr 28 11:54:31 2022	1651164871	12	50	62	50
Thu Apr 28 11:54:34 2022	1651164874	42	21	62	21
Thu Apr 28 11:54:29 2022	1651164869	40	23	63	23
Thu Apr 28 11:54:33 2022	1651164873	39	23	63	23
Thu Apr 28 11:54:33 2022	1651164873	38	25	63	24
Thu Apr 28 11:54:30 2022	1651164870	12	51	63	51
Thu Apr 28 11:54:29 2022	1651164869	46	17	63	15
Thu Apr 28 11:54:30 2022	1651164870	46	17	63	17
Thu Apr 28 11:54:31 2022	1651164871	14	49	63	49
Thu Apr 28 11:54:29 2022	1651164869	17	46	63	46
Thu Apr 28 11:54:33 2022	1651164873	49	15	63	15
Thu Apr 28 11:54:29 2022	1651164869	12	52	64	52
Thu Apr 28 11:54:34 2022	1651164874	12	52	64	52
Thu Apr 28 11:54:31 2022	1651164871	47	16	64	16
Thu Apr 28 11:54:30 2022	1651164870	12	52	64	52
Thu Apr 28 11:54:33 2022	1651164873	16	48	64	48
Thu Apr 28 11:54:29 2022	1651164869	45	19	64	18
Thu Apr 28 11:54:33 2022	1651164873	17	47	64	47
Thu Apr 28 11:54:33 2022	1651164873	44	20	64	20
Thu Apr 28 11:54:31 2022	1651164871	46	18	64	18
Thu Apr 28 11:54:31 2022	1651164871	13	51	64	51
Thu Apr 28 11:54:30 2022	1651164870	14	50	64	50
Thu Apr 28 11:54:33 2022	1651164873	15	50	65	50
Thu Apr 28 11:54:33 2022	1651164873	46	18	65	18
Thu Apr 28 11:54:33 2022	1651164873	42	23	65	23
Thu Apr 28 11:54:31 2022	1651164871	13	52	65	52
Thu Apr 28 11:54:29 2022	1651164869	48	16	65	15
Thu Apr 28 11:54:30 2022	1651164870	42	23	65	23
Thu Apr 28 11:54:30 2022	1651164870	43	22	65	21
Thu Apr 28 11:54:33 2022	1651164873	44	21	65	20
Thu Apr 28 11:54:29 2022	1651164869	12	54	65	54
Thu Apr 28 11:54:30 2022	1651164870	13	52	66	52
Thu Apr 28 11:54:33 2022	1651164873	13	53	66	50
Thu Apr 28 11:54:32 2022	1651164872	50	16	66	14
Thu Apr 28 11:54:34 2022	1651164874	11	55	66	55
Thu Apr 28 11:54:31 2022	1651164871	50	16	66	15
Thu Apr 28 11:54:32 2022	1651164872	16	50	66	50
Thu Apr 28 11:54:32 2022	1651164872	37	30	66	30
Thu Apr 28 11:54:29 2022	1651164869	15	52	67	51
Thu Apr 28 11:54:31 2022	1651164871	50	17	67	17
Thu Apr 28 11:54:31 2022	1651164871	42	24	67	24
Thu Apr 28 11:54:31 2022	1651164871	49	18	67	18
Thu Apr 28 11:54:33 2022	1651164873	11	56	67	56
Thu Apr 28 11:54:32 2022	1651164872	49	19	68	19
Thu Apr 28 11:54:32 2022	1651164872	47	21	68	20
Thu Apr 28 11:54:33 2022	1651164873	40	28	68	28
Thu Apr 28 11:54:31 2022	1651164871	13	55	68	55
Thu Apr 28 11:54:29 2022	1651164869	12	56	68	56
Thu Apr 28 11:54:31 2022	1651164871	45	23	68	23
Thu Apr 28 11:54:30 2022	1651164870	11	58	69	58
Thu Apr 28 11:54:31 2022	1651164871	52	17	69	16
Thu Apr 28 11:54:32 2022	1651164872	37	33	69	33
Thu Apr 28 11:54:29 2022	1651164869	11	58	70	58
Thu Apr 28 11:54:32 2022	1651164872	44	26	70	24
Thu Apr 28 11:54:32 2022	1651164872	20	51	70	50
Thu Apr 28 11:54:29 2022	1651164869	13	58	71	58
Thu Apr 28 11:54:32 2022	1651164872	42	29	71	29
Thu Apr 28 11:54:29 2022	1651164869	53	19	72	18
Thu Apr 28 11:54:32 2022	1651164872	48	24	73	23
Thu Apr 28 11:54:29 2022	1651164869	16	57	73	57
Thu Apr 28 11:54:34 2022	1651164874	49	29	78	29
Thu Apr 28 11:54:34 2022	1651164874	54	26	80	26
Thu Apr 28 11:54:32 2022	1651164872	14	96	110	96
Thu Apr 28 11:54:33 2022	1651164873	15	96	111	96
Thu Apr 28 11:54:31 2022	1651164871	11	101	112	101
Thu Apr 28 11:54:32 2022	1651164872	13	100	113	100
Thu Apr 28 11:54:33 2022	1651164873	17	97	113	97
Thu Apr 28 11:54:31 2022	1651164871	13	101	114	101
Thu Apr 28 11:54:30 2022	1651164870	15	100	115	100
Thu Apr 28 11:54:32 2022	1651164872	16	100	116	100
Thu Apr 28 11:54:31 2022	1651164871	12	104	117	104
Thu Apr 28 11:54:33 2022	1651164873	15	102	117	101
Thu Apr 28 11:54:32 2022	1651164872	12	105	117	105
Thu Apr 28 11:54:34 2022	1651164874	18	99	118	99
Thu Apr 28 11:54:30 2022	1651164870	18	100	118	100
Thu Apr 28 11:54:31 2022	1651164871	12	107	119	107
Thu Apr 28 11:54:34 2022	1651164874	19	101	120	101
Thu Apr 28 11:54:30 2022	1651164870	18	102	121	102
Thu Apr 28 11:54:33 2022	1651164873	14	107	121	106
Thu Apr 28 11:54:31 2022	1651164871	14	107	121	107
Thu Apr 28 11:54:34 2022	1651164874	100	21	122	21
Thu Apr 28 11:54:33 2022	1651164873	12	110	122	110
Thu Apr 28 11:54:34 2022	1651164874	105	17	123	17
Thu Apr 28 11:54:31 2022	1651164871	16	107	123	107
Thu Apr 28 11:54:34 2022	1651164874	103	19	123	19
Thu Apr 28 11:54:34 2022	1651164874	107	16	123	16
Thu Apr 28 11:54:31 2022	1651164871	11	112	123	112
Thu Apr 28 11:54:31 2022	1651164871	100	23	123	23
Thu Apr 28 11:54:32 2022	1651164872	15	109	124	109
Thu Apr 28 11:54:34 2022	1651164874	11	113	124	113
